30827	31638	42394
30931	31580	42392
31145	31691	42440
31147	32018	42523
30792	32076	42567
30684	31549	42728
30178	31294	42996
29980	31060	43091
29794	30897	43190
29976	30848	43184
30117	31065	43203
30070	31212	43343
29747	31009	43524
30092	31117	43479
30514	31214	43259
30209	31109	43143
30536	31629	43351
30912	31881	43691
30841	31812	44040
29953	31409	44208
29660	31454	44192
29942	31982	44249
30045	32396	44317
29989	32370	44335
29955	32243	44253
30271	32617	44138
30388	32846	44396
30072	32732	44384
30130	32804	44194
30080	33165	44113
30283	33504	43992
30233	33586	43820
30590	33167	43728
30686	32585	43863
30408	32216	43897
30473	32177	43930
30198	32277	43917
30116	32368	43975
30165	32492	44004
30257	32593	44132
30667	32080	44455
30148	31643	44252
30126	31459	44183
30003	31037	44045
29938	30446	43984
30215	30443	43966
30020	30484	44028
29798	30409	44058
29883	30174	43932
29830	30182	43889
29875	29960	43678
29993	30050	43677
30038	30004	43714
30092	29969	43832
30031	30128	43826
29963	30153	43940
30292	30321	43823
30212	30443	43749
30223	30714	43847
30172	30691	43863
30369	30766	43914
30515	30874	43996
30078	30911	43747
30311	31365	43698
30181	31483	43788
30262	31615	43805
30294	31605	43808
30051	31473	43773
30265	31674	43769
30299	31581	43827
30089	31449	43749
30095	31452	43742
30259	31663	43746
30437	31669	43616
30407	31502	43515
30399	31583	43612
30269	31638	43668
30164	31648	43711
30291	31636	43675
30248	31703	43742
30205	31549	43741
30368	31645	43552
30250	31708	43604
30228	31645	43691
30295	31485	43742
30306	31557	43765
30504	31519	43658
30301	31451	43640
30021	31410	43717
30288	31426	43701
30398	31409	43755
30189	31485	43752
30033	31465	43809
30303	31413	43758
30329	31485	43832
30145	31452	43777
30257	31364	43830
30226	31215	43810
30325	31117	43886
30243	31247	43861
30168	31284	43803
30143	31382	43763
30273	31496	43839
30238	31424	43819
29983	31338	43912
30031	31209	43951
30209	31244	43913
30424	31065	44019
29803	30963	43800
30167	31332	43916
30151	31323	43942
30100	31454	44041
30148	31517	43956
30084	31498	43963
30026	31304	43968
30091	31313	43927
30204	31282	43731
30284	31514	43599
30291	31551	43650
30295	31225	43798
30285	31283	43793
30219	31365	43842
30167	31441	43887
30208	31553	43902
30326	31573	43785
30133	31597	43840
30124	31565	43917
30110	31461	43963
30116	31540	43911
30206	31604	43897
30253	31765	43810
30095	31779	43807
30211	31730	43917
30238	31618	44014
30146	31572	44041
30048	31398	44081
30138	31402	44000
30205	31468	43966
30126	31559	44005
30124	31497	43975
30136	31733	43790
30244	31870	43843
30203	31476	43754
30224	31389	43926
30178	31353	43910
30151	31264	43923
30175	31200	43906
30200	31193	43975
30228	30945	43884
30058	30922	43892
30077	30892	43817
30070	30919	43804
30095	30928	43877
30127	31004	43871
30110	31056	43855
30309	31068	43819
30134	31081	43864
30148	31081	43864
30354	31180	43900
30290	31076	43854
30321	31083	43874
30185	31237	43895
30148	31373	43902
30234	31314	43897
30043	31196	43846
30076	31352	43771
30235	31447	43749
30231	31314	43740
30145	31371	43740
30094	31325	43782
30263	31452	43724
30282	31327	43671
30344	31453	43663
30286	31485	43807
30097	31557	43965
30237	31490	43933
30232	31513	43941
30240	31492	43883
30053	31469	44009
30106	31412	44012
30125	31475	43946
30100	31421	44044
30026	31384	43987
30117	31445	44022
30172	31384	43999
30157	31364	44071
30005	31300	44097
30076	31354	44065
30001	31349	44054
30134	31247	44039
30114	31381	44107
30081	31454	44136
30036	31394	44153
30107	31378	44216
30175	31389	44084
30135	31331	44143
30056	31245	44155
30049	31384	44096
30051	31311	44113
30154	31259	44130
30157	31416	44033
29896	31491	44146
30123	31446	44130
30071	31328	44109
30094	31334	44099
30095	31436	44103
30184	31382	44012
30150	31367	44081
30077	31379	44074
30055	31330	44062
30107	31434	44045
30126	31446	43990
30119	31416	44112
30086	31328	44109
30051	31455	44096
30089	31378	44114
30074	31365	44152
30101	31335	44095
30150	31362	44069
30076	31358	44132
30032	31352	44185
30071	31394	44144
30218	31401	44078
30143	31422	44027
29948	31510	44104
30082	31424	44206
30131	31475	44142
30108	31423	44131
30067	31404	44185
30073	31376	44141
30215	31482	44089
30020	31378	44098
29983	31279	44228
30027	31413	44148
30092	31382	44106
30117	31395	44049
30173	31406	43970
30163	31385	44001
30153	31353	43970
30140	31375	44065
30126	31346	44095
30122	31393	44113
30130	31442	44170
30049	31218	44421
29902	31030	44823
29767	30758	45648
29829	30519	46236
30048	30992	46713
29546	31693	47466
28938	31813	48137
28442	32042	49615
27025	32227	50002
24303	32658	49519
18415	33534	47449
15953	34391	44668
17826	33956	44209
19726	32292	46432
22631	29109	49494
22898	30134	49467
19646	35546	49994
20341	35211	51978
20524	30708	51522
18687	31006	53042
19027	32989	54408
22587	31857	56603
24425	29682	56622
22413	33635	58561
24052	32685	58170
28694	29839	59036
29033	34090	59446
27877	31959	58431
28191	33458	56574
25914	32211	54737
25071	32076	52848
28051	35736	50569
32608	36150	49881
38073	36019	49033
41461	35155	44124
36637	33637	40989
32270	32497	40154
31366	33276	40018
33052	32827	39870
34190	32045	39450
33956	32617	38854
33842	33219	37967
33807	33176	37569
32864	33558	37125
32356	33462	36649
33287	33343	36828
32780	33517	36715
32902	33800	36955
32440	33650	37572
31276	33605	37499
31701	33469	37468
32153	33338	37351
32036	33157	37122
32117	33251	37404
32119	33122	37444
31860	33435	37629
31630	33329	37611
31890	33297	37712
31944	33310	37742
31531	33231	37641
31822	33249	37684
31869	33311	37727
31857	33275	37772
31806	33248	37797
31734	33170	37778
31786	33160	37981
31757	33207	37914
31829	33183	37951
31834	33252	37874
31675	33116	37838
31770	32957	37833
31925	32981	37887
31665	33071	37932
31734	33104	37941
31796	33147	37884
31754	33146	37850
31836	33080	37790
31800	33060	37805
31793	33139	37801
31833	33182	37778
31759	33183	37803
31793	33091	37744
31855	33049	37678
31910	33043	37688
31844	33066	37669
31860	33152	37673
31843	33087	37681
31807	33106	37692
31800	33128	37705
31918	33072	37695
31793	33197	37771
31718	33108	37697
31905	33104	37747
31839	32996	37670
