29841	31802	44321
30028	31822	44305
30212	32068	44294
30768	31923	44372
29832	32138	44179
29543	31766	44115
29951	31596	44226
30647	31595	44236
30042	31903	44299
29765	32050	44356
29953	32039	44288
30197	32022	44319
30364	31957	44297
30403	32030	44365
29738	31854	44225
30193	31644	44201
30550	31749	44113
29898	32020	44072
29934	31649	44127
30826	31780	44258
30515	32094	44129
30023	31874	44108
30127	31946	43917
30403	32036	43769
30775	31841	43851
30031	31975	44040
29541	31931	44116
30072	31738	44264
30553	31823	44195
30159	31954	43868
29811	32055	43953
30075	32083	44050
30354	32071	44197
30074	32005	44128
29894	31949	44202
30143	31834	44230
